id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Label
159,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,36149,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,6,4,0,0,1779780260576,1779780260586,10,11,770,1779780260576,1779780260586,10,6,380,1779780260579,1779780260586,7,5,390,54,70.0,33.02120530810467,162,54,63.333333333333336,16.66933312003413,96,54,78.0,47.24404724407086,162,0,1.0000000000000002,1.4907119849998598,4,0,2.0,2.0,4,0,1.75,2.362907813126304,5,2,0,0,0,10,3,0,2,1,0,0,0,5,2,0,1,1,0,0,0,5,1,0,1,DNS,Network,1,1,,,,,,0
160,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,43189,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,6,4,0,0,1779780260576,1779780260586,10,11,947,1779780260576,1779780260586,10,6,367,1779780260579,1779780260586,7,5,580,54,86.09090909090911,88.66166538640537,352,54,61.16666666666667,11.669047376142863,83,54,116.0,132.03029955279206,352,0,1.0,1.247219128924647,3,0,2.0,2.0,4,0,1.75,1.707825127659933,4,2,0,0,0,10,3,0,2,1,0,0,0,5,2,0,1,1,0,0,0,5,1,0,1,DNS,Network,1,1,,,,,,0
161,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,56406,142.250.193.38,00:00:5e:00:01:d2,00:00:5e,443,6,4,0,0,1779780264757,1779780265040,283,2,121,1779780264757,1779780264757,0,1,55,1779780265040,1779780265040,0,1,66,55,60.5,7.7781745930520225,66,55,55.0,0.0,55,66,66.0,0.0,66,283,283.0,0.0,283,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,,0
162,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,23715,142.250.76.69,00:00:5e:00:01:d2,00:00:5e,443,6,4,0,0,1779780264326,1779780264821,495,25,9286,1779780264326,1779780264775,449,10,1522,1779780264616,1779780264821,205,15,7764,54,371.4399999999999,477.65966615014366,1308,54,152.2,221.50033860019263,776,58,517.5999999999999,549.8795712309585,1308,0,20.625000000000004,63.54444695746778,290,0,49.888888888888886,99.09899651919342,290,0,14.642857142857142,35.40666417684484,127,3,0,0,0,24,11,0,0,1,0,0,0,9,5,0,0,2,0,0,0,15,6,0,0,TLS,Web,0,6,,,eb1d94daa7e0344597e756a1fb6e7054,,,0
163,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,26594,142.251.220.46,00:00:5e:00:01:d2,00:00:5e,443,6,4,0,0,1779780264649,1779780264762,113,2,125,1779780264649,1779780264649,0,1,55,1779780264762,1779780264762,0,1,70,55,62.5,10.606601717798211,70,55,55.0,0.0,55,70,70.0,0.0,70,113,113.0,0.0,113,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,,0
164,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,46801,142.250.76.69,00:00:5e:00:01:d2,00:00:5e,443,6,4,0,0,1779780264246,1779780265095,849,14,7149,1779780264246,1779780265095,849,5,356,1779780264506,1779780265040,534,9,6793,54,510.6428571428571,578.8290045285537,1304,54,71.2,32.17452408350433,128,54,754.7777777777778,596.8093870277548,1304,0,65.3076923076923,114.54430337601882,277,1,212.25,145.0985297421491,332,0,66.75,123.73675975346094,278,2,0,0,0,13,5,0,0,1,0,0,0,4,1,0,0,1,0,0,0,9,4,0,0,TLS,Web,0,6,,,eb1d94daa7e0344597e756a1fb6e7054,,,0
165,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,1581,142.250.76.69,00:00:5e:00:01:d2,00:00:5e,443,6,4,0,0,1779780264506,1779780265141,635,14,7149,1779780264506,1779780265141,635,5,356,1779780264762,1779780265094,332,9,6793,54,510.6428571428571,578.8290045285537,1304,54,71.2,32.17452408350433,128,54,754.7777777777778,596.8093870277548,1304,0,48.84615384615385,98.4283547847927,278,1,158.75,134.4405072885401,284,0,41.5,96.98748078268363,278,2,0,0,0,13,5,0,0,1,0,0,0,4,1,0,0,1,0,0,0,9,4,0,0,TLS,Web,0,6,,,eb1d94daa7e0344597e756a1fb6e7054,,,0
166,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,63566,142.250.193.78,00:00:5e:00:01:d2,00:00:5e,443,17,4,0,0,1779780257914,1779780280955,23041,204,111582,1779780257914,1779780276057,18143,109,83405,1779780257948,1779780280955,23007,95,28177,68,546.9705882352939,523.6235431053816,1296,73,765.1834862385323,563.6083839560155,1292,68,296.6,329.51990867437127,1296,0,113.50246305418722,594.8483988111262,4884,0,167.99074074074076,915.749011601931,7178,0,244.75531914893625,862.1953310879717,4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.PlayStore,SoftwareUpdate,0,6,play.google.com,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,0
167,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,19338,172.188.155.25,00:00:5e:00:01:d2,00:00:5e,443,6,4,0,0,1779780265705,1779780265787,82,2,121,1779780265705,1779780265705,0,1,55,1779780265787,1779780265787,0,1,66,55,60.5,7.7781745930520225,66,55,55.0,0.0,55,66,66.0,0.0,66,82,82.0,0.0,82,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,,0
168,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,54414,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,17,4,0,0,1779780259075,1779780259082,7,2,321,1779780259075,1779780259075,0,1,83,1779780259082,1779780259082,0,1,238,83,160.5,109.60155108391488,238,83,83.0,0.0,83,238,238.0,0.0,238,7,7.0,0.0,7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Spotify,Network,0,6,api-partner.spotify.com,,,,,0
